發生時間,發生地點,死亡人數,車種
108年12月04日 17時25分00秒,高雄市楠梓區吉昌街 / 高雄市楠梓區吉昌街,1,普通重型-機車;自用-小貨車(含客、貨兩用)
108年12月04日 21時03分00秒,屏東縣萬巒鄉萬全村褒忠路段(萬巒高幹94電桿),1,自用-小客車;乘客-人
108年12月05日 00時40分00秒,高雄市三民區大豐二路 / 高雄市三民區建工路,1,大型重型2(250-550C.C.)-機車;行人-人;普通重型-機車
108年12月05日 07時39分00秒,臺中市梧棲區安仁里臺灣大道九段2巷前0.0公尺,1,自用-小客車;普通重型-機車
108年12月05日 11時50分00秒,臺南市下營區營前里健康路口 / 臺南市下營區中正南路口,1,腳踏自行車-慢車;自用-小客車
108年12月05日 18時10分00秒,南投縣國姓鄉縣147線 6公里700.0公尺處附近向外側,1,自用-小客車
108年12月05日 19時08分24秒,宜蘭縣五結鄉五結路2段370號前0.0公尺北側,1,行人-人;普通重型-機車;自用-小客車
108年12月05日 20時47分00秒,彰化縣社頭鄉廣興村仁愛三路160號前0.0公尺,1,自用-小貨車(含客、貨兩用);行人-人
108年12月06日 05時26分00秒,彰化縣福興鄉西勢村員鹿路2段126號前0.0公尺前,1,自用-小貨車(含客、貨兩用);普通重型-機車;乘客-人
108年12月06日 06時16分00秒,彰化縣社頭鄉新厝村員集路4段280號前0.0公尺前,1,自用-小貨車(含客、貨兩用);普通重型-機車;自用-小客車
108年12月06日 07時57分00秒,臺中市南屯區文山里向上路五段前0.0公尺,1,普通重型-機車
108年12月06日 18時04分00秒,桃園市中壢區自強一路121號前0.0公尺北側,1,普通重型-機車;營業用-曳引車
108年12月06日 18時09分19秒,苗栗縣頭份市尖豐路631號前,1,行人-人;自用-小客車
108年12月06日 18時22分00秒,高雄市阿蓮區中正路123號前0.0公尺前,1,行人-人;自用-小客車;自用-小客車
108年12月07日 16時31分00秒,新竹縣竹北市福興路936號,1,自用-小貨車(含客、貨兩用);普通重型-機車;自用-小客車;自用-小客車;乘客-人
108年12月07日 16時32分53秒,南投縣仁愛鄉台14甲線 2公里300.0公尺處,1,營業用-大貨車;乘客-人;乘客-人
108年12月07日 16時51分37秒,臺南市龍崎區182線往東22.1K,1,普通重型-機車
108年12月07日 20時56分00秒,彰化縣北斗鎮七星里斗功路167號前0.0公尺,1,普通重型-機車;自用-小貨車(含客、貨兩用)
108年12月07日 22時00分10秒,金門縣金城鎮泰仰路賢聚22-1號前,1,自用-小客車
108年12月08日 00時34分00秒,高雄市鳥松區神農路330號前0.0公尺,2,自用-小客車;乘客-人
108年12月08日 09時55分00秒,高雄市杉林區司馬路15號前0.0公尺,1,自用-小客車;普通重型-機車
108年12月08日 15時25分00秒,臺南市南區喜樹路第九號橋,1,普通重型-機車
108年12月08日 17時24分00秒,嘉義縣東石鄉港墘村港墘60號之2前(168線7.15公里),1,行人-人;普通重型-機車;自用-小貨車(含客、貨兩用)
108年12月08日 17時47分42秒,新竹縣湖口鄉德興路507號前0.0公尺,1,普通重型-機車;自用-小客車
108年12月09日 06時00分38秒,苗栗縣造橋鄉豐湖村台13甲線與圪仔路口,1,普通重型-機車
108年12月09日 17時53分06秒,桃園市龍潭區龍園3路路燈桿L2-08,1,普通重型-機車
108年12月09日 17時55分00秒,嘉義縣東石鄉洲仔村洲子20號之8,1,自用-小貨車(含客、貨兩用);腳踏自行車-慢車
108年12月10日 03時48分00秒,桃園市蘆竹區國道1號 44公里900.0公尺處北側向爬坡,2,營業用-半聯結車;營業用-半聯結車;乘客-人;乘客-人
108年12月10日 07時05分00秒,屏東縣屏東市和平路北側 / 屏東縣屏東市公園西路西側,1,普通重型-機車;普通重型-機車;乘客-人
108年12月10日 11時09分00秒,臺中市西屯區廣福里環中路前0.0公尺,1,普通重型-機車;自用-小客車
108年12月10日 13時59分07秒,苗栗縣獅潭鄉台3線 115公里900.0公尺處西側,1,普通重型-機車
108年12月10日 19時58分00秒,臺北市文山區景隆街 / 臺北市文山區景隆街,1,自用-小貨車(含客、貨兩用);行人-人
108年12月11日 01時54分00秒,彰化縣員林市中央里中央路281號前0.0公尺東側,1,普通重型-機車;自用-大貨車
108年12月11日 02時50分00秒,新竹縣湖口鄉國道1號 81公里400.0公尺處北側向外側,1,營業用-全聯結車;營業用-半聯結車;營業用-半聯結車
108年12月11日 04時32分00秒,新竹縣湖口鄉國道1號 82公里600.0公尺處北側向外側,1,營業用-半聯結車;營業用-大貨車;營業用-半聯結車;自用-小客車;自用-小客車
108年12月11日 08時15分12秒,苗栗縣後龍鎮台1線 123公里100.0公尺處南側向機、慢車道,1,普通重型-機車
108年12月11日 08時19分44秒,花蓮縣吉安鄉吉安村中央路2段口 / 花蓮縣吉安鄉吉安村吉昌一街口,1,普通重型-機車;自用-小客車;乘客-人
108年12月11日 09時20分00秒,高雄市湖內區東方路 / 高雄市湖內區民族街,1,普通重型-機車;自用-小貨車(含客、貨兩用)
108年12月11日 09時24分00秒,宜蘭縣五結鄉錦草中路附近 / 宜蘭縣五結鄉錦草五路,1,普通重型-機車
108年12月11日 12時08分00秒,新北市新店區建國路34號前0.0公尺,1,行人-人;自用-小貨車(含客、貨兩用)
108年12月11日 12時33分00秒,高雄市鳳山區瑞智街 / 高雄市鳳山區瑞大街,1,自用-小貨車(含客、貨兩用);普通重型-機車
108年12月11日 15時20分00秒,桃園市大溪區台七線8.4K處,1,普通重型-機車;營業用-全聯結車
108年12月11日 18時20分00秒,嘉義縣番路鄉公興村台18線38.7公里附近,1,自用-大貨車;乘客-人
108年12月11日 22時38分00秒,彰化縣彰化市五權里金馬路3段119號前0.0公尺,1,普通重型-機車;自用-小貨車(含客、貨兩用)
108年12月11日 23時53分00秒,嘉義縣民雄鄉興中村江厝店20-7號前,1,自用-小客車
108年12月12日 07時44分00秒,桃園市新屋區清華里9鄰產業道路11-2號前0.0公尺北側,1,普通重型-機車;自用-小客車
108年12月12日 08時45分00秒,新竹市香山區中華路四段268號對面,1,普通重型-機車;營業用-小貨車(含客、貨兩用)
108年12月12日 10時49分00秒,彰化縣溪湖鎮湖東里員鹿路2段 / 彰化縣溪湖鎮湖東里東環路,1,營業用-半聯結車;腳踏自行車-慢車
108年12月12日 11時40分05秒,苗栗縣頭份市中正路與中正路463巷口附近,1,自用-小貨車(含客、貨兩用);普通重型-機車
108年12月12日 12時02分00秒,彰化縣秀水鄉安溪村安溪街 / 彰化縣秀水鄉安溪村安溪街,1,普通重型-機車;自用大客車-大客車;乘客-人
108年12月12日 23時07分00秒,臺北市士林區仰德大道1段前0.0公尺,1,普通重型-機車;普通重型-機車
108年12月13日 03時20分03秒,南投縣埔里鎮投81 0.6公里向外側,1,普通重型-機車
108年12月13日 07時21分00秒,新竹縣竹北市白地街496巷,1,普通重型-機車;普通重型-機車
108年12月13日 10時18分52秒,雲林縣二崙鄉安定村032路燈,1,自用-小貨車(含客、貨兩用);普通重型-機車
108年12月13日 19時04分00秒,宜蘭縣頭城鎮港口里濱海路1段273號前0.0公尺,1,自用-小客車;行人-人
108年12月13日 20時55分00秒,屏東縣恆春鎮砂尾路48-8號前,1,自用-小客車;普通重型-機車
108年12月14日 04時09分17秒,屏東縣崁頂鄉屏187線(路燈18M處),1,普通重型-機車
108年12月14日 04時58分00秒,南投縣仁愛鄉台14線 69公里300.0公尺處,1,普通重型-機車
108年12月14日 07時51分00秒,臺中市沙鹿區晉江里臺灣大道路七段前0.0公尺,1,自用-小貨車(含客、貨兩用);普通重型-機車
108年12月14日 07時58分00秒,苗栗縣頭份市中正二路72號前,1,普通重型-機車;自用-小貨車(含客、貨兩用)
108年12月14日 10時28分44秒,苗栗縣大湖鄉苗栗縣大湖鄉富興村汶水超商前(大湖鄉富興村水尾39號),1,營業用-小貨車(含客、貨兩用);行人-人
108年12月14日 10時47分28秒,桃園市楊梅區民富路3段口 / 桃園市楊梅區高鐵南路8段口,1,普通重型-機車;自用-小客車
108年12月14日 13時20分00秒,臺南市南區中華西路1段西側 / 臺南市南區新平路南側,1,自用-小客車;普通重型-機車
108年12月14日 17時35分00秒,彰化縣秀水鄉馬興村雅興街274號前0.0公尺前,1,自用-小客車;行人-人
108年12月14日 19時28分00秒,臺東縣臺東市馬亨亨大道口 / 臺東縣臺東市錦州街口,1,腳踏自行車-慢車;自用-小客車
108年12月14日 23時00分10秒,屏東縣林邊鄉水利村豐作路,1,自用-小客車
108年12月15日 08時44分00秒,高雄市鳳山區中崙二路 / 高雄市鳳山區凱旋路,1,普通重型-機車;自用-小客車
108年12月15日 12時17分08秒,臺南市關廟區深坑里南雄路1段15號,1,普通重型-機車;普通重型-機車
108年12月15日 16時25分09秒,臺中市外埔區國道3號 166公里200.0公尺處南側向路肩,1,自用-小客車;其他人-人;自用-小客車;乘客-人
108年12月15日 18時10分47秒,宜蘭縣礁溪鄉礁溪路1段75號前0.0公尺,1,腳踏自行車-慢車;自用-小客車
108年12月15日 18時50分00秒,臺南市北門區台17線 146公里850.0公尺處向內側,1,普通重型-機車;乘客-人
108年12月15日 22時33分00秒,高雄市三民區大昌二路 / 高雄市三民區皓東路,1,自用-小客車;大型重型1(550C.C.以上)-機車
108年12月16日 07時33分19秒,臺南市東區裕農路口 / 臺南市東區裕義路口,1,自用-大貨車;普通重型-機車;普通重型-機車;自用-小客車;普通重型-機車;普通重型-機車;普通重型-機車;普通重型-機車
108年12月16日 08時43分00秒,臺南市南區夏林路口 / 臺南市南區五妃街口,1,普通重型-機車;腳踏自行車-慢車
108年12月16日 11時57分00秒,桃園市龜山區東萬壽路18.7K處(往新莊方向),1,自用-小貨車(含客、貨兩用);普通重型-機車;乘客-人
108年12月16日 12時09分00秒,屏東縣新埤鄉餉潭村沿山公路獅頭一號橋上,1,營業用-曳引車;普通重型-機車
108年12月16日 13時47分16秒,南投縣草屯鎮新豐里新豐路96巷口,1,營業用-大貨車;電動自行車-慢車;乘客-人
108年12月17日 00時30分17秒,桃園市大園區濱海路2段563號前0.0公尺,1,普通重型-機車;自用-小貨車(含客、貨兩用)
108年12月17日 06時09分00秒,臺中市梧棲區大庄里信義街前0.0公尺,1,普通重型-機車;自用-小客車
108年12月17日 08時15分05秒,臺南市仁德區一甲里中正路3段355-1號附近,1,行人-人;自用-小貨車(含客、貨兩用)
108年12月17日 10時19分00秒,臺中市北屯區軍功里軍福十九路230號前0.0公尺,1,行人-人;普通重型-機車
108年12月17日 13時29分00秒,彰化縣埤頭鄉和豊村新生路98巷前0.0公尺,1,自用-小客車;普通重型-機車
108年12月17日 14時07分00秒,臺中市大甲區文武里雁門路前0.0公尺,1,自用-小客車;普通重型-機車
108年12月17日 14時10分00秒,宜蘭縣蘇澳鎮聖愛路七星嶺步道口旁,1,普通重型-機車;乘客-人
108年12月17日 18時00分00秒,高雄市美濃區中興路1段178號前0.0公尺前,1,遊覽車-大客車;行人-人
108年12月18日 02時20分00秒,高雄市楠梓區國道1號 357公里900.0公尺處北側向中線,1,腳踏自行車-慢車;自用-小貨車(含客、貨兩用)
108年12月18日 08時55分00秒,嘉義縣太保市過溝里麻太路390號(嘉56線近5.6k),1,普通重型-機車
108年12月18日 09時00分00秒,桃園市蘆竹區中正路口 / 桃園市蘆竹區南竹路口,1,行人-人;營業用-半聯結車
108年12月18日 10時15分00秒,高雄市鳳山區長安街 / 高雄市鳳山區和興街,1,營業用-小貨車(含客、貨兩用);普通重型-機車
108年12月18日 20時34分00秒,臺北市中山區松江路204巷前0.0公尺,1,普通重型-機車;遊覽車-大客車
108年12月18日 23時07分22秒,屏東縣九如鄉國道3號 394公里700.0公尺處南側向外側,2,自用-小貨車(含客、貨兩用);自用-小貨車(含客、貨兩用);自用-小客車;自用-小客車;自用-小客車;自用-小客車;乘客-人
108年12月19日 11時40分00秒,臺南市新市區新和里中華路1號前0.0公尺,1,自用-小客車;乘客-人
108年12月19日 18時06分00秒,臺中市東勢區茂興里東蘭路208-1號前0.0公尺,1,普通重型-機車;行人-人
108年12月19日 18時27分35秒,宜蘭縣三星鄉三星路3段80號前0.0公尺,1,普通重型-機車;自用-大貨車
108年12月19日 19時20分00秒,雲林縣斗南鎮田頭里田南一路11號,1,普通重型-機車;自用-大貨車
108年12月19日 20時10分00秒,臺中市沙鹿區晉江里北勢東路前0.0公尺,1,普通重型-機車;普通重型-機車;乘客-人
108年12月19日 21時07分00秒,彰化縣和美鎮塗厝里嘉卿路2段483號前0.0公尺前,1,普通重型-機車
108年12月20日 04時50分00秒,臺中市大安區頂安里西濱公路前0.0公尺,1,普通重型-機車
108年12月20日 05時45分00秒,新北市新莊區中正路 / 新北市新莊區中環路,1,自用-大貨車;腳踏自行車-慢車
108年12月20日 08時58分42秒,南投縣竹山鎮前山路二段398號前防汛道路(高速公路PN20橋梁下),1,營業用-曳引車;普通重型-機車
108年12月20日 16時30分00秒,桃園市觀音區大湖路1段口 / 桃園市觀音區上大二路口,1,普通重型-機車;自用-小貨車(含客、貨兩用)
108年12月20日 17時04分00秒,臺東縣太麻里鄉台9線 402公里500.0公尺處,1,普通重型-機車;自用-小貨車(含客、貨兩用)
108年12月20日 17時30分00秒,雲林縣斗南鎮大東里大東路360號前0.0公尺,1,自用-小客車
108年12月20日 22時04分00秒,新北市瑞芳區中山路東側 / 新北市瑞芳區東和路,1,普通重型-機車;普通重型-機車;自用-小貨車(含客、貨兩用)
108年12月20日 22時50分16秒,新竹縣新豐鄉鳳鼻隧道67K156公尺處,1,普通重型-機車
108年12月21日 00時09分00秒,嘉義縣新港鄉月潭村159線7公里800公尺處,1,自用-小客車
108年12月21日 04時35分59秒,屏東縣潮州鎮大同路果菜市場前,1,自用-小客車;普通重型-機車
108年12月21日 05時26分00秒,新北市新莊區重新堤外道路前0.0公尺,1,普通重型-機車;腳踏自行車-慢車
108年12月21日 11時18分00秒,臺南市官田區隆本里省道臺1線西側 / 臺南市官田區隆本里工業路口,1,普通重型-機車;自用-大貨車
108年12月21日 12時48分00秒,桃園市桃園區桃源街50號,1,自用-小客車;行人-人
108年12月21日 17時08分00秒,臺中市龍井區忠和里中山一路二段222巷前0.0公尺,1,自用-小客車;普通重型-機車
