發生時間,發生地點,死亡人數,車種
110年05月02日 07時53分00秒,高雄市左營區村明誠二路 / 高雄市左營區富國路,1,普通重型-機車;計程車-小客車
110年05月02日 20時15分00秒,高雄市六龜區台20線 75公里東側,1,普通重型-機車
110年05月03日 08時15分00秒,桃園市龜山區振興路1057號前0.0公尺,1,普通重型-機車
110年05月03日 11時12分00秒,臺中市清水區頂湳里大田產業道路前0.0公尺,1,大型重型1(550C.C.以上)-機車;營業用-大貨車
110年05月03日 12時00分19秒,南投縣鹿谷鄉初鄉村中正路3段-投151線2.8k,1,自用-大貨車;乘客-人
110年05月04日 01時10分26秒,雲林縣斗六市雲林路二段357號前,1,普通重型-機車
110年05月04日 06時45分00秒,臺北市信義區永吉路 / 臺北市信義區松山路,1,行人-人;自用-小貨車(含客、貨兩用)
110年05月04日 10時29分12秒,新竹縣新豐鄉竹六線與中崙村產業道路,1,自用-小客車;普通重型-機車
110年05月04日 14時51分00秒,高雄市大樹區台29省道前0.0公尺,1,普通重型-機車
110年05月04日 17時16分00秒,臺南市安平區安北路180號前0.0公尺,1,普通重型-機車;行人-人
110年05月05日 03時28分00秒,臺中市南區和平里東興路一段 / 臺中市南區和平里樹義一巷,1,自用-小客車;行人-人
110年05月05日 07時48分47秒,臺南市仁德區一甲里中正路三段口 / 臺南市仁德區一甲里忠義路口,1,普通重型-機車;普通重型-機車;普通重型-機車
110年05月05日 10時53分00秒,高雄市鳥松區村學堂路 / 高雄市鳥松區北平路,1,普通重型-機車
110年05月05日 11時27分53秒,雲林縣東勢鄉東北村北環東路前0.0公尺,1,普通重型-機車;自用-小貨車(含客、貨兩用)
110年05月05日 21時05分01秒,南投縣名間鄉員集路路燈002029處,1,普通重型-機車
110年05月06日 07時40分00秒,彰化縣田中鎮沙崙里中州路2段 / 彰化縣田中鎮沙崙里中州路2段,1,普通重型-機車;自用-小客車;乘客-人
110年05月06日 08時21分00秒,桃園市觀音區新華路1段968號前0.0公尺,1,自用-小客車;普通重型-機車
110年05月06日 09時36分00秒,嘉義縣民雄鄉東湖村建國路二段260之1號前,1,自用-曳引車;腳踏自行車-慢車
110年05月06日 12時35分00秒,新竹縣寶山鄉寶新路2段附近 / 新竹縣寶山鄉東坑路口,1,自用-小貨車(含客、貨兩用);普通重型-機車
110年05月06日 14時41分00秒,宜蘭縣蘇澳鎮台9線 105公里500.0公尺處,2,營業用-曳引車;自用-小貨車(含客、貨兩用);自用-小貨車(含客、貨兩用);行人-人;行人-人;行人-人
110年05月07日 03時50分00秒,臺北市大同區承德路3段 / 臺北市大同區敦煌路,1,自用-小貨車(含客、貨兩用);普通重型-機車
110年05月07日 06時26分00秒,屏東縣長治鄉下寮巷33號附近,1,普通重型-機車;自用-小客車;乘客-人
110年05月07日 12時57分59秒,南投縣南投市登施路路燈32115,1,自用-小客車
110年05月07日 14時52分37秒,苗栗縣公館鄉館南村館南312號前,1,普通重型-機車;自用-小客車;營業用-小貨車(含客、貨兩用)
110年05月07日 15時13分41秒,屏東縣屏東市和生路1段口 / 屏東縣屏東市歸仁路口,2,普通重型-機車;行人-人;普通重型-機車;自用-大貨車
110年05月07日 17時33分00秒,高雄市大寮區村八德路中庄256路燈號前0.0公尺前,1,普通重型-機車;腳踏自行車-慢車
110年05月07日 17時52分00秒,臺南市永康區富強路一段97號前,1,自用-大貨車;普通重型-機車
110年05月07日 19時31分00秒,臺中市北屯區水景里太原路三段 / 臺中市北屯區水景里景賢六路,1,普通重型-機車;普通重型-機車
110年05月08日 05時46分04秒,臺南市南區萬年路363號口,1,普通重型-機車
110年05月08日 05時59分00秒,桃園市楊梅區楊新路1段口 / 桃園市楊梅區楊新路1段,1,自用-小客車;普通重型-機車
110年05月08日 09時58分43秒,苗栗縣通霄鎮台1線123.8k北上車道與台61線上匝道入口處(南下),1,自用-小客車;普通重型-機車
110年05月08日 10時13分00秒,彰化縣芳苑鄉仁愛村斗苑路頂後段 / 彰化縣芳苑鄉仁愛村芳寮路,1,自用-小客車;自用-小貨車(含客、貨兩用);乘客-人;乘客-人;乘客-人;乘客-人
110年05月08日 11時02分00秒,新北市石碇區新北市石碇區北宜公路23.4公里處,1,普通重型-機車;乘客-人
110年05月08日 11時05分00秒,雲林縣斗六市虎溪里西平路511號前0.0公尺,1,自用-小客車;普通重型-機車
110年05月08日 11時13分00秒,高雄市三民區村大裕路 / 高雄市三民區大興街,1,電動自行車-慢車;自用-小客車
110年05月08日 17時02分50秒,桃園市觀音區成功路1段268之1號前0.0公尺,1,普通重型-機車;乘客-人
110年05月08日 22時29分00秒,桃園市蘆竹區中正北路12號前0.0公尺,1,行人-人;自用-小客車
110年05月09日 01時58分00秒,彰化縣和美鎮還社里彰新路4段343號前0.0公尺,1,電動自行車-慢車
110年05月09日 12時23分08秒,臺南市仁德區中洲里依仁路，中洲橋,1,普通重型-機車
110年05月09日 14時31分16秒,臺南市學甲區三慶里區道南2線紅茄62-8號口,1,腳踏自行車-慢車;自用-小客車
110年05月09日 18時05分25秒,臺南市七股區七股區篤加里南25-3公路1.4公尺處,1,自用-小貨車(含客、貨兩用)
110年05月09日 23時20分00秒,南投縣魚池鄉文武巷1-20號前,1,普通重型-機車;乘客-人
110年05月10日 01時10分11秒,臺南市新營區國道1號 286公里200.0公尺處南側向內側,1,自用-小客車;自用-小客車;其他人-人
110年05月10日 07時12分00秒,宜蘭縣頭城鎮吉祥路平交道(宜蘭線八堵起56K+918M),1,行人-人;火車-其他車
110年05月10日 08時35分06秒,嘉義縣大林鎮平林里水源路與水源路73巷路口,1,普通重型-機車;普通重型-機車;乘客-人
110年05月10日 10時53分00秒,南投縣埔里鎮台21線 52公里400.0公尺處東側,1,自用-小貨車(含客、貨兩用)
110年05月10日 11時40分00秒,臺東縣成功鎮台11線 99公里800.0公尺處附近,1,普通重型-機車;自用-小貨車(含客、貨兩用)
110年05月10日 14時04分03秒,臺南市新營區興業里延平路急水溪橋北上車道(3851號路燈),1,普通重型-機車;自用-小客車
110年05月10日 17時06分35秒,雲林縣虎尾鎮埒內里埒內路255-51號口,1,自用-小貨車(含客、貨兩用);自用-小客車;乘客-人
110年05月10日 18時37分00秒,高雄市大寮區村大寮路 / 高雄市大寮區無名路,1,普通重型-機車;自用-小客車
110年05月10日 20時50分00秒,高雄市永安區村永達路永安156燈桿號前0.0公尺,1,普通重型-機車
110年05月11日 05時32分30秒,南投縣國姓鄉中正路1段(台14線35K),1,普通重型-機車
110年05月11日 07時48分00秒,桃園市楊梅區裕成路上(編號0410867)路燈桿旁,1,普通重型-機車
110年05月11日 11時10分00秒,花蓮縣花蓮市防汛道路豐村132之3號前0.0公尺,1,普通重型-機車
110年05月11日 22時17分00秒,新北市五股區新北市五股區壟鉤路燈桿344007,1,普通重型-機車
110年05月12日 03時40分00秒,雲林縣斗南鎮台78線下台1線匝道(台78線32.8公里西向),2,自用-小客車;乘客-人
110年05月12日 05時31分00秒,雲林縣口湖鄉台61線公路(北上245.4公里處),1,營業用-曳引車;自用-大貨車;營業用-全聯結車
110年05月12日 06時32分00秒,彰化縣溪州鄉潮洋村陸軍路1段 / 彰化縣溪州鄉潮洋村陸軍路1段,1,自用-小貨車(含客、貨兩用);腳踏自行車-慢車
110年05月12日 06時49分00秒,南投縣草屯鎮御史里玉屏路珍東橋旁,1,拼裝車-其他車
110年05月12日 07時25分59秒,苗栗縣三灣鄉苗124線18.5公里處,1,自用-小客車;普通重型-機車
110年05月12日 07時56分00秒,桃園市大園區大觀路口 / 桃園市大園區大觀路,1,普通重型-機車;自用-小客車
110年05月12日 08時33分00秒,嘉義市西區湖內里湖子內路 / 嘉義市西區湖內里環湖路,1,自用-大貨車;普通重型-機車
110年05月12日 08時49分00秒,臺中市新社區復盛里中和街三段 / 臺中市新社區復盛里橫屏巷,1,普通重型-機車
110年05月12日 09時00分00秒,雲林縣斗南鎮雲林縣斗南鎮新崙里雲181線道與雲181縣產業道口,1,電動自行車-慢車;自用-小貨車(含客、貨兩用)
110年05月12日 13時12分00秒,雲林縣北港鎮樹腳里產業道路北好38西10A電桿旁,1,腳踏自行車-慢車
110年05月12日 18時55分47秒,苗栗縣銅鑼鄉銅鑼村東田洋5號,1,自用-小貨車(含客、貨兩用);普通重型-機車
110年05月13日 05時11分00秒,新北市永和區新北市永和區中正路與永貞路,1,營業用-小貨車(含客、貨兩用);行人-人
110年05月13日 15時45分00秒,嘉義縣中埔鄉裕民村嘉135線與嘉134線岔路口,1,普通重型-機車;乘客-人
110年05月13日 17時49分00秒,屏東縣枋寮鄉台1線 436公里北側向內側,1,普通輕型-機車;自用-小客車
110年05月14日 03時50分27秒,臺中市烏日區國道1號 185公里500.0公尺處北側向外側,1,營業用-大貨車;營業用-大貨車
110年05月14日 11時36分46秒,臺南市歸仁區後市里國光街附近 / 臺南市歸仁區後市里民族一街口,1,普通重型-機車;自用-小客車
110年05月14日 12時15分00秒,臺中市和平區達觀里東崎路1段前0.0公尺,2,普通重型-機車;乘客-人
110年05月14日 16時00分00秒,花蓮縣富里鄉台9線 288公里700.0公尺處口,1,普通重型-機車;自用-大貨車
110年05月14日 17時23分00秒,桃園市桃園區莊敬路二段往桃園方向近寶慶路口(路邊停車格063號前),1,普通重型-機車;自用-小客車
110年05月14日 19時01分00秒,新北市新莊區新北市新莊區中環路3段245629燈桿,1,普通重型-機車;民營客運-大客車
110年05月14日 21時22分00秒,高雄市阿蓮區村中山路339號前0.0公尺,1,電動自行車-慢車;自用-小貨車(含客、貨兩用)
110年05月14日 23時34分00秒,新竹市香山區華江街39巷與華江街47巷口,1,自用-小客車;行人-人
110年05月15日 11時03分00秒,高雄市鳳山區村文教路 / 高雄市鳳山區文昌二街,1,普通重型-機車;自用-小客車
110年05月15日 15時48分29秒,新竹縣竹北市東興路二段1038巷口,1,自用-小客車;行人-人
110年05月15日 23時31分15秒,臺南市安南區大眾路(本田高幹114-1號燈桿),1,普通重型-機車
110年05月16日 15時09分00秒,臺中市大里區西湖里大峰路57號前0.0公尺,2,自用-小客車;乘客-人
110年05月17日 04時48分00秒,新竹市香山區中華路5段513巷,1,行人-人;自用-小客車
110年05月17日 05時57分00秒,臺南市鹽水區水秀里區道南74線口 / 臺南市鹽水區水秀里區道南80線口,1,自用-小貨車(含客、貨兩用);普通重型-機車
110年05月17日 08時53分00秒,屏東縣屏東市公興路368巷(口),1,普通重型-機車;自用-小客車;普通重型-機車
110年05月17日 15時41分10秒,臺中市霧峰區國道6號 1公里西側向路肩,1,自用-小貨車(含客、貨兩用);自用-小貨車(含客、貨兩用)
110年05月17日 16時09分00秒,屏東縣枋寮鄉台17線 272公里,1,普通重型-機車
110年05月17日 16時23分00秒,新北市新莊區新北市新莊區民安路與成功街,1,民營客運-大客車;行人-人
110年05月17日 17時06分00秒,臺東縣臺東市正氣北路口 / 臺東縣臺東市綏遠路1段口,1,普通重型-機車;自用-小貨車(含客、貨兩用)
110年05月17日 23時58分00秒,屏東縣屏東市機場北路(過福德祠第二支路燈桿),1,普通重型-機車
110年05月18日 13時45分52秒,嘉義市東區國道3號 294公里400.0公尺處北側向內側,1,自用-小客車;自用-小貨車(含客、貨兩用)
110年05月18日 18時34分00秒,臺南市七股區龍山里9-2號前,1,腳踏自行車-慢車;普通重型-機車
110年05月18日 19時24分00秒,屏東縣高樹鄉尚和路、中正路口,1,腳踏自行車-慢車;自用-小貨車(含客、貨兩用)
110年05月18日 20時48分00秒,南投縣草屯鎮新庄里芬草路二段與日新街口,1,自用-小客車;大型重型1(550C.C.以上)-機車
110年05月19日 05時19分58秒,苗栗縣苑裡鎮140線東向車道7.5公里處,1,普通重型-機車
110年05月19日 06時42分10秒,屏東縣枋山鄉台1線 448公里800.0公尺處南側向機、慢車道,1,普通重型-機車;腳踏自行車-慢車;自用-大貨車
110年05月19日 06時44分00秒,臺南市新市區永就里中山路口 / 臺南市新市區永就里新港社大道口,1,普通重型-機車;普通重型-機車
110年05月19日 08時00分32秒,臺南市山上區178甲線與南184線道路口,1,營業用-曳引車;腳踏自行車-慢車
110年05月19日 10時36分44秒,南投縣草屯鎮碧洲里草溪路富貴巷涵洞前,1,營業用-小貨車(含客、貨兩用);普通重型-機車
110年05月19日 12時28分56秒,雲林縣四湖鄉林厝村台78線入61線匝道,1,大型重型1(550C.C.以上)-機車
110年05月19日 17時45分00秒,臺北市南港區忠孝東路7段前0.0公尺,1,普通重型-機車
110年05月20日 10時52分00秒,宜蘭縣宜蘭市鎮平二路口 / 宜蘭縣宜蘭市慈航一路口,1,自用-小客車;普通重型-機車
110年05月20日 11時52分00秒,新北市五股區新北市五股區中興路3段2巷10號與中興路,1,自用-小貨車(含客、貨兩用);普通重型-機車
110年05月20日 13時15分00秒,嘉義縣太保市南新里159線13公里400公尺處,1,營業用-曳引車;普通重型-機車
110年05月20日 15時04分00秒,嘉義縣新港鄉南港村南港9號前,1,普通重型-機車;自用-小貨車(含客、貨兩用)
110年05月20日 17時29分00秒,彰化縣鹿港鎮廖厝里廖厝巷 / 彰化縣鹿港鎮廖厝里廖厝巷,1,普通重型-機車;自用-小客車;乘客-人
110年05月21日 04時55分00秒,花蓮縣玉里鎮長良23號前,1,自用-小客車;行人-人
110年05月21日 05時51分00秒,新竹縣竹北市福興路口 / 新竹縣竹北市嘉勤南路,1,計程車-小客車;行人-人
110年05月21日 13時14分00秒,新北市五股區新北市五股區登林路74號,1,遊覽車-大客車;行人-人;自用-小貨車(含客、貨兩用);普通重型-機車
110年05月21日 16時06分00秒,臺南市新營區王公里中正路口 / 臺南市新營區王公里中正路口,1,自用-小貨車(含客、貨兩用);行人-人
110年05月21日 20時41分00秒,新竹縣竹東鎮國道3號 90公里400.0公尺處北側向中線,1,自用-小客車;租賃車-小客車;營業用-大貨車;乘客-人;乘客-人;乘客-人
110年05月22日 04時50分00秒,彰化縣二林鎮趙甲里鎮平巷前0.0公尺,1,自用-大貨車;普通重型-機車
110年05月22日 11時58分00秒,臺北市內湖區成美橋前0.0公尺,1,普通重型-機車
110年05月22日 22時15分00秒,彰化縣埤頭鄉元埔村農場路前0.0公尺,1,普通重型-機車;普通重型-機車
110年05月23日 01時12分00秒,新北市汐止區新北市汐止區新台五路2段240號(536041燈桿旁),1,腳踏自行車-慢車;普通重型-機車
