發生時間,發生地點,死亡人數,車種
107年9月9日 6時分秒,臺中市西屯區廣福里中科路前.公尺,1,普通重型-機車自用-小客車
107年9月1日 時53分秒,高雄市旗山區國道1號 21公里7.公尺處西側向外側,1,普通重型-機車營業用-大貨車
107年9月1日 8時54分秒,新北市樹林區保安街1段 / 新北市樹林區鎮前街,1,民營公車-大客車行人-人
107年9月1日 13時5分秒,臺北市北投區大度路2段前.公尺,1,普通重型-機車
107年9月1日 18時58分2秒,嘉義縣布袋鎮岑海里中山路與新中街口,1,腳踏自行車-慢車營業用-大貨車
107年9月1日 19時35分秒,雲林縣古坑鄉永昌村154乙線19公里處,1,普通重型-機車自用-小貨車(含客、貨兩用)
107年9月11日 11時5分秒,臺東縣池上鄉福原村4鄰中東二路與新生路路口,1,自用-小客車普通重型-機車
107年9月11日 16時49分秒,新北市永和區中正橋道路前.公尺,1,普通重型-機車行人-人
107年9月12日 1時41分秒,新北市板橋區大漢橋路前.公尺,1,自用-小貨車(含客、貨兩用)自用-大貨車乘客-人
107年9月12日 9時28分25秒,南投縣埔里鎮北安里中山路2段、明德二巷口,1,普通重型-機車普通重型-機車
107年9月13日 時5分35秒,宜蘭縣頭城鎮北宜公路58.5K處,1,普通重型-機車
107年9月13日 9時5分秒,臺東縣臺東市台11線 175公里,1,營業用-曳引車自用-小客車遊覽車-大客車
107年9月13日 15時38分24秒,桃園市大溪區台七乙線11.4公里處(O17911百吉所),1,大型重型2(25-55C.C.)-機車
107年9月13日 17時37分秒,桃園市中壢區榮民路271號前.公尺,1,普通重型-機車民營公車-大客車
107年9月13日 19時46分秒,雲林縣水林鄉土厝村雲164公路(水林27A號電桿前),1,普通重型-機車
107年9月14日 11時15分秒,高雄市岡山區村前峰路 / 高雄市岡山區前峰路,1,自用-小客車普通重型-機車
107年9月14日 18時26分秒,新竹市香山區海埔路183巷彩虹橋附近自行車道,1,腳踏自行車-慢車腳踏自行車-慢車
107年9月14日 21時2分秒,臺中市南屯區寶山里嶺東路19之3號前.公尺,1,普通重型-機車
107年9月14日 23時42分7秒,苗栗縣公館鄉國道1號 13公里67.公尺處北側向內側,2,租賃車-小客車乘客-人自用-小客車自用-小客車營業用-大貨車
107年9月15日 4時11分秒,高雄市橋頭區村典昌路典昌高幹18號前.公尺,1,普通重型-機車
107年9月15日 6時44分秒,臺中市外埔區水美里溪底路前.公尺,1,普通重型-機車
107年9月15日 9時6分秒,嘉義縣鹿草鄉西井村鹿環西路近電燈桿海豐1A分9ANO98GD46,1,普通重型-機車自用-小貨車(含客、貨兩用)
107年9月15日 1時6分秒,澎湖縣馬公市西文里縣23線道路口 / 澎湖縣馬公市西文里澎22號道路口,1,自用-小貨車(含客、貨兩用)普通重型-機車
107年9月15日 13時1分秒,彰化縣溪州鄉圳寮村陸軍路 / 彰化縣溪州鄉圳寮村登山路3段,1,自用-小客車普通重型-機車
107年9月15日 21時58分秒,彰化縣二林鎮頂厝里二溪路3段582號前.公尺前,1,自用-小客車
107年9月16日 時25分秒,屏東縣屏東市和生路1段511號前.公尺東側,1,自用-小客車
107年9月16日 9時4分秒,新北市五股區疏洪一路前.公尺,1,自用-小客車普通重型-機車
107年9月16日 14時2分秒,臺南市新化區台2線 15公里2.公尺處,1,普通重型-機車乘客-人
107年9月17日 7時25分15秒,宜蘭縣礁溪鄉礁溪路4段145號,1,營業用-全聯結車普通重型-機車
107年9月17日 9時26分秒,臺中市霧峰區甲寅里民生路92號前.公尺,1,自用-小貨車(含客、貨兩用)普通重型-機車
107年9月17日 1時34分秒,高雄市林園區工業二路前.公尺,1,普通重型-機車
107年9月17日 18時2分秒,高雄市大樹區村興田路19號前.公尺,1,自用-小客車行人-人
107年9月17日 19時48分秒,臺中市神岡區國道4號 13公里2.公尺處西側向內側,1,自用-小客車自用-小客車其他人-人自用-小客車營業用-半聯結車
107年9月18日 1時47分秒,彰化縣和美鎮源埤里太平路329號前.公尺前,1,普通重型-機車
107年9月18日 12時59分秒,新北市樹林區三興街37號前.公尺,1,動力機械-其他車普通重型-機車
107年9月18日 13時36分2秒,苗栗縣後龍鎮東明里下浮尾9號前,1,自用-小客車普通重型-機車
107年9月18日 19時2分秒,新竹市東區光復路二段、東光路口附近,1,普通重型-機車自用-小客車
107年9月19日 9時13分秒,臺北市萬華區環河南路1段 / 臺北市萬華區成都路,1,自用-小貨車(含客、貨兩用)普通重型-機車
107年9月19日 1時18分秒,新北市新莊區中正路 / 新北市新莊區中正路,1,自用-小貨車(含客、貨兩用)普通重型-機車
107年9月19日 17時4分秒,基隆市中山區中華路3號前.公尺,1,自用-小客車行人-人
107年9月19日 18時16分秒,高雄市仁武區仁林路烏林167號前.公尺,1,營業用-曳引車普通重型-機車乘客-人
107年9月2日 5時32分秒,嘉義縣水上鄉水上村良都街(電桿:良都幹5附近),1,普通重型-機車
107年9月2日 8時31分秒,臺北市中山區吉林路 / 臺北市中山區吉林路,1,普通重型-機車普通重型-機車自用-小貨車(含客、貨兩用)
107年9月2日 8時34分秒,臺南市新營區大宏里大同路東側 / 臺南市新營區綠川北街口,1,普通重型-機車自用-小客車乘客-人
107年9月2日 1時4分8秒,新竹縣竹北市福興東路二段與嘉興路口,1,租賃車-小客車普通重型-機車
107年9月2日 23時37分秒,新北市樹林區環漢路5段前.公尺,1,自用-小客車乘客-人
107年9月21日 8時15分47秒,南投縣水里鄉北埔村玉峰橋上,1,普通重型-機車其他慢車-慢車乘客-人
107年9月21日 23時51分秒,臺北市士林區仰德大道1段前.公尺,1,大型重型2(25-55C.C.)-機車
107年9月22日 1時分秒,臺南市南區西門路1段北側 / 臺南市南區新都路,1,普通重型-機車
107年9月22日 3時3分秒,新竹縣芎林鄉國道3號 84公里4.公尺處北側向外側,1,營業用-半聯結車
107年9月22日 5時4分48秒,南投縣埔里鎮桃米路,2,普通重型-機車乘客-人
107年9月22日 5時55分秒,宜蘭縣員山鄉隘界路前.公尺東側,1,腳踏自行車-慢車
107年9月22日 9時9分56秒,新竹市香山區南港街前.公尺,1,普通重型-機車
107年9月22日 19時25分秒,臺南市北門區玉港里南12線灰磘港126號前,2,普通重型-機車普通重型-機車乘客-人
107年9月22日 21時1分秒,臺中市霧峰區四德里新埔路16巷前.公尺,1,普通重型-機車
107年9月23日 5時33分秒,臺北市大安區其他,1,租賃車-小客車普通重型-機車普通重型-機車普通重型-機車普通重型-機車普通重型-機車普通重型-機車普通重型-機車普通重型-機車普通重型-機車普通輕型-機車
107年9月23日 8時43分秒,屏東縣枋山鄉台1線 442公里6.公尺處南側向內側,1,普通重型-機車自用-小貨車(含客、貨兩用)自用-小客車
107年9月23日 23時4分秒,臺中市大肚區頂街里萬興路98號前.公尺,1,自用-小客車普通重型-機車普通重型-機車
107年9月23日 23時4分3秒,臺南市麻豆區縣176線 25公里1.公尺處東側向路肩,1,電動自行車-慢車
107年9月24日 4時55分11秒,桃園市龜山區大同路(愛彌兒幼兒園旁),1,行人-人普通重型-機車
107年9月24日 13時38分47秒,新竹縣尖石鄉新樂村竹12縣道34.2公里處,1,普通重型-機車自用-小客車
107年9月24日 15時43分4秒,新竹縣新豐鄉竹6線與中崙產業道路路口,1,普通重型-機車普通重型-機車
107年9月24日 21時24分秒,屏東縣崁頂鄉屏東線 43.公里388.公尺旗官路平交道,1,普通重型-機車火車-其他車
107年9月25日 1時28分秒,臺南市安平區安平路124號前.公尺,1,普通重型-機車普通重型-機車普通重型-機車普通重型-機車普通重型-機車普通重型-機車
107年9月25日 1時33分秒,臺中市南屯區永定里永春東七路前.公尺,1,普通重型-機車普通重型-機車乘客-人
107年9月25日 4時2分秒,金門縣金湖鎮黃海路1382柱路燈桿路段,1,自用-小客車乘客-人
107年9月25日 6時55分秒,桃園市楊梅區上田里和平路162號旁,1,腳踏自行車-慢車自用-小貨車(含客、貨兩用)
107年9月25日 8時18分秒,高雄市鳥松區村中正路399號前.公尺,1,普通重型-機車自用-小客車自用-小客車
107年9月25日 9時16分31秒,臺南市學甲區新達里市道174線瓦寮2-16號前.公尺,1,普通重型-機車
107年9月25日 9時33分秒,臺南市永康區網寮里永二街口 / 臺南市永康區網寮里高速公路往北便道口,1,自用-大貨車普通輕型-機車
107年9月25日 17時22分秒,苗栗縣西湖鄉國道3號 137公里3.公尺處北側向外側,1,營業用-半聯結車自用-小客車自用-小貨車(含客、貨兩用)自用-小貨車(含客、貨兩用)自用-小貨車(含客、貨兩用)自用-大貨車自用-小客車營業用-半聯結車自用-小客車自用-小客車乘客-人乘客-人乘客-人乘客-人乘客-人
107年9月25日 18時4分秒,新竹市東區南大路口 / 新竹市東區東南街,1,自用-小客車行人-人行人-人
107年9月26日 11時28分秒,彰化縣和美鎮地潭里彰新路6段325號前.公尺前,1,普通重型-機車
107年9月26日 13時27分秒,臺中市西屯區協和里工業區一路125號前.公尺,1,普通重型-機車
107年9月26日 14時8分秒,嘉義縣東石鄉縣166線 8公里3.公尺處,1,自用-小貨車(含客、貨兩用)普通重型-機車
107年9月27日 5時33分53秒,嘉義縣民雄鄉國道1號 254公里7.公尺處南側向外側,1,營業用-半聯結車
107年9月27日 16時29分秒,臺中市北區新興里雙十路前.公尺,1,自用-小客車普通重型-機車
107年9月27日 16時35分38秒,新竹縣竹東鎮中興路2段111號前.公尺,1,普通重型-機車自用-小貨車(含客、貨兩用)
107年9月27日 17時5分22秒,嘉義縣水上鄉中庄村3鄰中庄61-46號前,1,普通重型-機車
107年9月28日 19時45分秒,彰化縣社頭鄉橋頭村中山路3段前 / 彰化縣社頭鄉橋頭村中山路3段,1,電動自行車-慢車普通重型-機車
107年9月29日 5時39分秒,臺中市南屯區豐樂里文心南路前.公尺,1,普通重型-機車
107年9月29日 14時3分秒,新北市淡水區中山北路1段 / 新北市淡水區大忠街,1,自用-小客車行人-人
107年9月29日 14時4分57秒,新竹縣新豐鄉青埔村4鄰48號前,1,普通重型-機車自用-小客車
107年9月3日 時59分秒,雲林縣麥寮鄉橋頭村橋頭路48之298號前.公尺附近,1,自用-小客車
107年9月3日 1時1分2秒,桃園市八德區廣興路北側 / 桃園市八德區廣興路,1,普通重型-機車
107年9月3日 4時2分秒,新北市永和區環河西路2段 / 新北市永和區環河西路2段,1,普通重型-機車
107年9月3日 8時分6秒,新竹縣新豐鄉鳳鼻隧道67.5K旁,1,普通重型-機車腳踏自行車-慢車
107年9月3日 12時8分秒,金門縣金城鎮民權路156號「大同3C」前路段,1,腳踏自行車-慢車普通重型-機車
107年9月3日 16時分秒,基隆市中正區北寧路2號前.公尺,1,行人-人普通重型-機車普通重型-機車乘客-人
107年9月3日 22時4分47秒,南投縣竹山鎮鯉南路-鯉魚幹28右分4桿前,1,普通重型-機車
107年9月3日 23時2分秒,彰化縣二林鎮頂厝里二溪路3段前.公尺,1,自用-小客車
107年1月1日 8時16分秒,彰化縣彰化市西安里曉陽路前.公尺,1,普通重型-機車行人-人普通重型-機車乘客-人
107年1月1日 8時54分秒,屏東縣麟洛鄉中山路與民族路口,1,普通重型-機車自用-小貨車(含客、貨兩用)
107年1月1日 1時1分秒,屏東縣屏東市海豐街36之4號前.公尺,1,普通重型-機車自用-小客車自用-小貨車(含客、貨兩用)自用-小客車自用-小客車
107年1月1日 1時13分秒,桃園市八德區廣興路口 / 桃園市八德區新興路口,1,自用-大貨車普通重型-機車
107年1月1日 12時1分秒,臺北市中正區市民大道1段 / 臺北市中正區承德路1段,1,行人-人普通重型-機車
107年1月1日 14時44分37秒,新竹縣芎林鄉秀湖村富林路1段5號前.公尺東側,1,普通重型-機車
107年1月1日 17時54分秒,彰化縣溪湖鎮北勢里二溪路2段29號前.公尺西側,1,腳踏自行車-慢車自用-小貨車(含客、貨兩用)
107年1月1日 18時45分秒,雲林縣西螺鎮新豐里福來路251447號路燈前,1,自用-小貨車(含客、貨兩用)行人-人
107年1月2日 5時1分42秒,屏東縣林邊鄉仁和村中山路447-1號,1,行人-人自用-小貨車(含客、貨兩用)
107年1月2日 6時25分秒,屏東縣屏東市自由路附近 / 屏東縣屏東市建華一街附近,1,自用-小客車普通重型-機車
107年1月2日 6時55分秒,嘉義縣義竹鄉埤前村產業道路埤前7分15電力桿旁,1,普通重型-機車
107年1月2日 7時49分12秒,新竹縣新豐鄉鳳坑村718號,1,普通重型-機車自用-小客車
107年1月2日 9時15分35秒,苗栗縣卓蘭鎮縣14線 31公里4.公尺處附近向外側,1,自用-小客車行人-人
107年1月2日 1時5分秒,雲林縣斗六市西平路北側 / 雲林縣斗六市明德北路,1,營業用-全聯結車腳踏自行車-慢車
107年1月2日 11時36分秒,高雄市橋頭區村成功北路前.公尺,1,自用-小客車大型重型1(55C.C.以上)-機車
107年1月2日 2時23分秒,基隆市中正區北寧路25-8號前.公尺,1,普通重型-機車自用-小貨車(含客、貨兩用)乘客-人
107年1月2日 23時17分秒,彰化縣彰化市成功里中山路2段 / 彰化縣彰化市成功里仁愛路,1,普通輕型-機車自用-小客車
107年1月3日 1時57分3秒,新竹市北區成德路附近 / 新竹市北區成德一街附近,1,普通重型-機車
107年1月3日 6時55分秒,高雄市旗山區村旗南三路前.公尺,1,自用-小貨車(含客、貨兩用)普通重型-機車
107年1月3日 1時2分秒,高雄市新興區村八德一路32號前.公尺,1,腳踏自行車-慢車普通重型-機車自用-大貨車
107年1月3日 11時3分秒,高雄市鹽埕區村大勇路 / 高雄市鹽埕區大仁路,1,自用-小客車普通重型-機車
107年1月3日 16時2分秒,臺中市太平區東汴里長龍路四段前.公尺,1,自用-小客車普通重型-機車
107年1月4日 1時57分54秒,新竹縣竹東鎮中興路1段86-2號前.公尺附近,1,自用-小客車自用-小貨車(含客、貨兩用)自用-小客車
107年1月4日 7時45分秒,彰化縣埔鹽鄉廍子村彰水路2段 / 彰化縣埔鹽鄉廍子村光明路1段,1,營業用-大貨車普通重型-機車
107年1月4日 2時4分秒,桃園市大園區水源路658號前.公尺,1,普通重型-機車
107年1月5日 11時23分秒,新竹縣竹北市華興街11號,1,普通重型-機車民營公車-大客車
107年1月5日 15時54分秒,新竹市北區東大路4段口 / 新竹市北區西濱公路,1,營業用-曳引車普通重型-機車
107年1月5日 16時16分36秒,屏東縣竹田鄉國道3號 414公里7.公尺處南側向內側,1,自用-小貨車(含客、貨兩用)自用-大貨車自用-小貨車(含客、貨兩用)自用-小客車自用-小客車自用-小客車自用-小客車自用-小客車自用-小客車乘客-人
